,id_municipio,latitude,longitude,uf,regiao
491,3122108,-18.7755,-41.4781,MG,Sudeste
492,3122207,-18.8004,-42.6103,MG,Sudeste
493,3122306,-20.1446,-44.8912,MG,Sudeste
494,3122355,-15.7221,-41.3463,MG,Sudeste
495,3122405,-21.5092,-46.1904,MG,Sudeste
496,3122454,-15.7254,-40.9997,MG,Sudeste
497,3122470,-16.652,-46.2597,MG,Sudeste
498,3122504,-19.3735,-42.1121,MG,Sudeste
499,3122603,-18.961,-43.2544,MG,Sudeste
500,3122702,-20.1627,-42.9627,MG,Sudeste
501,3122801,-22.2511,-45.1643,MG,Sudeste
502,3122900,-21.319,-42.807,MG,Sudeste
503,3123007,-21.1139,-44.0207,MG,Sudeste
504,3123106,-19.0516,-42.9254,MG,Sudeste
505,3123205,-19.4628,-45.5927,MG,Sudeste
506,3123304,-20.9785,-43.1834,MG,Sudeste
507,3123403,-20.2868,-45.9007,MG,Sudeste
508,3123502,-18.4338,-47.5993,MG,Sudeste
509,3123528,-20.2058,-41.7977,MG,Sudeste
510,3123601,-21.6088,-45.5691,MG,Sudeste
511,3123700,-19.2065,-42.0503,MG,Sudeste
512,3123809,-17.2831,-43.947,MG,Sudeste
513,3123858,-19.6218,-42.2306,MG,Sudeste
514,3123908,-20.6706,-44.0654,MG,Sudeste
515,3124005,-20.8403,-42.6544,MG,Sudeste
516,3124104,-19.764,-44.3065,MG,Sudeste
517,3124203,-20.6508,-41.9119,MG,Sudeste
518,3124302,-14.9249,-42.809,MG,Sudeste
519,3124401,-22.0454,-45.9548,MG,Sudeste
520,3124500,-22.4577,-46.0191,MG,Sudeste
521,3124609,-21.7412,-42.4574,MG,Sudeste
522,3124708,-19.5169,-45.7859,MG,Sudeste
523,3124807,-18.7399,-47.6956,MG,Sudeste
524,3124906,-21.1002,-42.1878,MG,Sudeste
525,3125002,-21.5498,-43.5068,MG,Sudeste
526,3125101,-22.854,-46.3178,MG,Sudeste
527,3125200,-21.4089,-45.8286,MG,Sudeste
528,3125309,-20.8097,-42.0213,MG,Sudeste
529,3125408,-18.0755,-43.2422,MG,Sudeste
530,3125606,-16.6348,-40.7605,MG,Sudeste
531,3125705,-18.7507,-44.9004,MG,Sudeste
532,3125804,-19.1541,-42.0803,MG,Sudeste
533,3125903,-19.2343,-43.0192,MG,Sudeste
534,3125952,-20.726,-42.279,MG,Sudeste
535,3126000,-19.888,-44.4318,MG,Sudeste
536,3126109,-20.4618,-45.4268,MG,Sudeste
537,3126208,-14.9446,-46.2371,MG,Sudeste
538,3126307,-20.8508,-46.712,MG,Sudeste
539,3126406,-19.5578,-44.4472,MG,Sudeste
540,3126505,-16.9883,-42.3568,MG,Sudeste
541,3126604,-17.3107,-44.2317,MG,Sudeste
542,3126703,-16.4827,-43.4896,MG,Sudeste
543,3126752,-17.9578,-42.0094,MG,Sudeste
544,3126802,-18.0709,-41.4325,MG,Sudeste
545,3126901,-18.5556,-41.9121,MG,Sudeste
546,3126950,-18.1751,-42.7617,MG,Sudeste
547,3127008,-20.2748,-49.1984,MG,Sudeste
548,3127057,-16.8898,-40.923,MG,Sudeste
549,3127073,-16.1225,-42.5288,MG,Sudeste
550,3127107,-20.0259,-48.9355,MG,Sudeste
551,3127206,-19.3661,-44.061,MG,Sudeste
552,3127305,-19.0005,-41.5387,MG,Sudeste
553,3127339,-15.0829,-43.125,MG,Sudeste
554,3127354,-16.8481,-43.692,MG,Sudeste
555,3127370,-18.9807,-41.2235,MG,Sudeste
556,3127388,-21.536,-43.1957,MG,Sudeste
557,3127404,-22.6545,-45.8556,MG,Sudeste
558,3127503,-18.8196,-42.4769,MG,Sudeste
559,3127602,-18.4519,-43.7423,MG,Sudeste
560,3127701,-18.8545,-41.9555,MG,Sudeste
561,3127800,-16.5662,-42.8923,MG,Sudeste
562,3127909,-18.5003,-47.7318,MG,Sudeste
563,3128006,-18.7713,-42.9312,MG,Sudeste
564,3128105,-20.7631,-45.9152,MG,Sudeste
565,3128204,-20.5716,-43.0094,MG,Sudeste
566,3128253,-17.0142,-43.6675,MG,Sudeste
567,3128303,-21.3009,-46.7964,MG,Sudeste
568,3128402,-21.3563,-43.0328,MG,Sudeste
569,3128501,-21.7304,-43.0334,MG,Sudeste
570,3128600,-17.7673,-47.0998,MG,Sudeste
571,3128709,-21.305,-46.7081,MG,Sudeste
572,3128808,-21.155,-42.7887,MG,Sudeste
573,3128907,-18.8425,-46.7901,MG,Sudeste
574,3129004,-21.0098,-42.7207,MG,Sudeste
575,3129103,-19.2143,-49.7876,MG,Sudeste
576,3129202,-22.0644,-45.5453,MG,Sudeste
577,3129301,-19.4387,-42.2147,MG,Sudeste
578,3129400,-21.433,-43.9639,MG,Sudeste
579,3129509,-19.4749,-46.5474,MG,Sudeste
580,3129608,-16.8591,-44.9046,MG,Sudeste
581,3129657,-15.6605,-44.1667,MG,Sudeste
582,3129707,-20.4611,-47.1222,MG,Sudeste
583,3129806,-20.0252,-44.0569,MG,Sudeste
584,3129905,-22.0604,-46.4368,MG,Sudeste
585,3130002,-21.1541,-44.7479,MG,Sudeste
586,3130051,-16.214,-44.9034,MG,Sudeste
587,3130101,-20.0707,-44.2994,MG,Sudeste
588,3130200,-19.9476,-44.7063,MG,Sudeste
589,3130309,-20.1776,-45.7111,MG,Sudeste
590,3130408,-21.1738,-44.9233,MG,Sudeste
591,3130507,-20.9402,-45.8308,MG,Sudeste
592,3130556,-19.6017,-41.9695,MG,Sudeste
593,3130606,-22.3136,-46.3264,MG,Sudeste
594,3130655,-15.4911,-42.2005,MG,Sudeste
595,3130705,-19.0341,-47.9155,MG,Sudeste
596,3130804,-21.4024,-44.9152,MG,Sudeste
597,3130903,-19.5476,-42.1147,MG,Sudeste
598,3131000,-19.4898,-44.3934,MG,Sudeste
599,3131109,-18.7271,-44.3584,MG,Sudeste
600,3131158,-19.4158,-42.4139,MG,Sudeste
601,3131208,-19.7992,-41.7164,MG,Sudeste
602,3131307,-19.4703,-42.5476,MG,Sudeste
603,3131406,-18.6927,-49.9436,MG,Sudeste
604,3131505,-22.1013,-46.1915,MG,Sudeste
605,3131604,-18.9819,-47.461,MG,Sudeste
606,3131703,-19.6239,-43.2312,MG,Sudeste
607,3131802,-18.5712,-41.234,MG,Sudeste
608,3131901,-20.2501,-43.8038,MG,Sudeste
609,3132008,-17.0625,-43.3069,MG,Sudeste
610,3132107,-15.089,-44.095,MG,Sudeste
611,3132206,-20.3947,-44.4875,MG,Sudeste
612,3132305,-17.4014,-41.6697,MG,Sudeste
613,3132404,-22.4225,-45.4598,MG,Sudeste
614,3132503,-17.8552,-42.8561,MG,Sudeste
615,3132602,-21.4179,-42.813,MG,Sudeste
616,3132701,-18.035,-41.683,MG,Sudeste
617,3132800,-19.4158,-43.3182,MG,Sudeste
618,3132909,-21.0758,-47.046,MG,Sudeste
619,3133006,-22.2859,-44.868,MG,Sudeste
620,3133105,-22.2942,-44.9382,MG,Sudeste
621,3133204,-19.1736,-41.863,MG,Sudeste
622,3133303,-16.5571,-41.5017,MG,Sudeste
623,3133402,-19.9062,-49.3781,MG,Sudeste
624,3133501,-20.4704,-45.127,MG,Sudeste
625,3133600,-22.7665,-46.2241,MG,Sudeste
626,3133709,-20.1983,-44.4211,MG,Sudeste
627,3133758,-20.7375,-46.7525,MG,Sudeste
628,3133808,-20.0818,-44.5801,MG,Sudeste
629,3133907,-20.6769,-43.6141,MG,Sudeste
630,3134004,-16.61,-41.7672,MG,Sudeste
631,3134103,-19.3999,-41.1746,MG,Sudeste
632,3134202,-18.9772,-49.4639,MG,Sudeste
633,3134301,-21.3171,-44.8724,MG,Sudeste
634,3134400,-19.7276,-50.1966,MG,Sudeste
635,3134509,-21.3,-44.6567,MG,Sudeste
636,3134608,-19.5119,-43.7373,MG,Sudeste
637,3134707,-16.1428,-40.295,MG,Sudeste
638,3134806,-21.0137,-46.7359,MG,Sudeste
639,3134905,-22.286,-46.6166,MG,Sudeste
640,3135001,-19.647,-42.7498,MG,Sudeste
641,3135050,-15.3432,-43.6688,MG,Sudeste
642,3135076,-18.461,-41.809,MG,Sudeste
643,3135100,-15.8022,-43.3132,MG,Sudeste
644,3135209,-15.4802,-44.3639,MG,Sudeste
645,3135308,-20.1442,-45.5015,MG,Sudeste
646,3135357,-15.9891,-44.2758,MG,Sudeste
647,3135407,-20.5339,-43.9894,MG,Sudeste
648,3135456,-17.0831,-42.2589,MG,Sudeste
649,3135506,-20.4542,-42.6651,MG,Sudeste
650,3135605,-17.229,-44.4376,MG,Sudeste
651,3135704,-19.2345,-44.0304,MG,Sudeste
652,3135803,-16.4375,-41.0117,MG,Sudeste
653,3135902,-21.9887,-45.2911,MG,Sudeste
654,3136009,-16.6522,-41.0229,MG,Sudeste
655,3136108,-19.1729,-42.6775,MG,Sudeste
656,3136207,-19.8126,-43.1735,MG,Sudeste
657,3136306,-17.7398,-46.1715,MG,Sudeste
658,3136405,-17.758,-44.1643,MG,Sudeste
659,3136504,-15.9009,-40.1841,MG,Sudeste
660,3136520,-16.9053,-42.6014,MG,Sudeste
661,3136553,-18.2195,-42.4946,MG,Sudeste
662,3136579,-16.5417,-42.5151,MG,Sudeste
663,3136652,-19.9448,-44.3451,MG,Sudeste
664,3136702,-21.7595,-43.3398,MG,Sudeste
665,3136801,-16.8473,-43.5865,MG,Sudeste
666,3136900,-21.2493,-46.5735,MG,Sudeste
667,3136959,-14.2662,-44.1597,MG,Sudeste
668,3137007,-17.6279,-41.7488,MG,Sudeste
669,3137106,-18.1759,-46.8063,MG,Sudeste
670,3137205,-20.0237,-45.5401,MG,Sudeste
671,3137304,-16.978,-44.5754,MG,Sudeste
672,3137403,-20.9139,-44.0797,MG,Sudeste
673,3137502,-18.7715,-46.4012,MG,Sudeste
674,3137536,-17.8323,-46.5165,MG,Sudeste
675,3137601,-19.6397,-43.8932,MG,Sudeste
676,3137700,-20.1539,-41.6228,MG,Sudeste
677,3137809,-21.9671,-45.3498,MG,Sudeste
678,3137908,-20.79,-43.4706,MG,Sudeste
679,3138005,-21.3715,-42.4732,MG,Sudeste
680,3138104,-17.887,-44.5735,MG,Sudeste
681,3138203,-21.248,-45.0009,MG,Sudeste
682,3138302,-19.7193,-45.0279,MG,Sudeste
683,3138351,-17.0793,-42.6936,MG,Sudeste
684,3138401,-21.5296,-42.6421,MG,Sudeste
685,3138500,-22.0275,-44.3208,MG,Sudeste
686,3138609,-21.8386,-43.7934,MG,Sudeste
687,3138625,-19.5512,-50.5815,MG,Sudeste
688,3138658,-15.9013,-44.306,MG,Sudeste
689,3138674,-20.4468,-42.0976,MG,Sudeste
690,3138682,-16.1095,-44.5886,MG,Sudeste
691,3138708,-21.5145,-44.9034,MG,Sudeste
692,3138807,-19.7911,-45.6794,MG,Sudeste
693,3138906,-17.0723,-40.7245,MG,Sudeste
694,3139003,-21.6778,-45.9219,MG,Sudeste
695,3139102,-21.483,-44.3287,MG,Sudeste
696,3139201,-17.8456,-42.0769,MG,Sudeste
697,3139250,-15.0479,-42.9469,MG,Sudeste
698,3139300,-14.7529,-43.9391,MG,Sudeste
699,3139409,-20.2572,-42.028,MG,Sudeste
700,3139508,-20.3591,-41.9589,MG,Sudeste
701,3139607,-18.7761,-40.9874,MG,Sudeste
702,3139805,-21.8707,-43.0062,MG,Sudeste
703,3139706,-19.5076,-44.6779,MG,Sudeste
704,3139904,-22.3044,-45.3773,MG,Sudeste
705,3140001,-20.3765,-43.414,MG,Sudeste
706,3140100,-18.5079,-42.0822,MG,Sudeste
707,3140159,-20.0582,-44.1883,MG,Sudeste
708,3140209,-21.6979,-42.9546,MG,Sudeste
709,3140308,-19.7096,-42.7327,MG,Sudeste
710,3140407,-22.447,-45.1645,MG,Sudeste
711,3140506,-19.3306,-45.2434,MG,Sudeste
712,3140530,-20.2546,-41.8786,MG,Sudeste
713,3140555,-15.6869,-40.7366,MG,Sudeste
714,3140605,-18.4699,-43.0579,MG,Sudeste
715,3140704,-19.9794,-44.4318,MG,Sudeste
716,3171501,-18.59,-41.9166,MG,Sudeste
717,3140803,-21.869,-43.3135,MG,Sudeste
718,3140852,-14.8563,-43.9146,MG,Sudeste
719,3140902,-20.2873,-42.3401,MG,Sudeste
720,3141009,-15.3944,-42.86,MG,Sudeste
721,3141108,-19.5543,-44.0868,MG,Sudeste
722,3141207,-19.2179,-45.9664,MG,Sudeste
723,3141306,-19.9865,-46.2181,MG,Sudeste
724,3141405,-16.2245,-41.4728,MG,Sudeste
725,3141504,-18.6631,-41.4052,MG,Sudeste
726,3141603,-21.1976,-43.3337,MG,Sudeste
727,3141702,-19.224,-42.6079,MG,Sudeste
728,3141801,-17.2156,-42.5884,MG,Sudeste
729,3141900,-21.6797,-44.6051,MG,Sudeste
730,3142007,-16.256,-44.1602,MG,Sudeste
731,3142106,-20.8899,-42.3458,MG,Sudeste
732,3142205,-21.2021,-42.6122,MG,Sudeste
733,3142254,-14.7348,-44.4092,MG,Sudeste
734,3142304,-20.3399,-44.0509,MG,Sudeste
735,3142403,-19.8387,-45.4127,MG,Sudeste
736,3142502,-18.3245,-44.118,MG,Sudeste
737,3142601,-21.7579,-45.5391,MG,Sudeste
738,3142700,-14.4197,-44.3719,MG,Sudeste
739,3142809,-18.869,-48.881,MG,Sudeste
740,3142908,-15.1514,-42.8718,MG,Sudeste
741,3143005,-21.3271,-46.3635,MG,Sudeste
742,3143104,-18.7302,-47.4912,MG,Sudeste
743,3143153,-16.8691,-41.2473,MG,Sudeste
744,3143203,-21.1873,-46.9753,MG,Sudeste
745,3143401,-22.4335,-46.573,MG,Sudeste
746,3143302,-16.7282,-43.8578,MG,Sudeste
747,3143450,-15.1702,-42.4941,MG,Sudeste
748,3143500,-18.5998,-45.3584,MG,Sudeste
749,3143609,-18.5356,-44.601,MG,Sudeste
750,3143708,-19.2236,-43.3795,MG,Sudeste
751,3143807,-22.6092,-46.362,MG,Sudeste
752,3143906,-21.13,-42.3693,MG,Sudeste
753,3144003,-19.8121,-41.4407,MG,Sudeste
754,3144102,-21.3692,-46.5213,MG,Sudeste
755,3144201,-18.4544,-42.2481,MG,Sudeste
756,3144300,-17.8481,-40.3533,MG,Sudeste
757,3144359,-19.2291,-42.3312,MG,Sudeste
758,3144375,-16.5021,-46.4874,MG,Sudeste
759,3144409,-22.1158,-45.5123,MG,Sudeste
760,3144508,-21.2168,-44.6138,MG,Sudeste
761,3144607,-21.2324,-45.235,MG,Sudeste
762,3144656,-15.3148,-41.7564,MG,Sudeste
763,3144672,-18.4925,-41.1107,MG,Sudeste
764,3144706,-19.7577,-43.0333,MG,Sudeste
765,3144805,-19.9758,-43.8509,MG,Sudeste
766,3144904,-18.4417,-41.4984,MG,Sudeste
767,3145000,-19.1461,-47.6779,MG,Sudeste
768,3145059,-15.7993,-43.2941,MG,Sudeste
769,3145109,-21.1286,-46.4157,MG,Sudeste
770,3145208,-19.8713,-44.9847,MG,Sudeste
771,3136603,-19.6876,-43.583,MG,Sudeste
772,3145307,-17.4654,-41.8826,MG,Sudeste
773,3145356,-17.4089,-41.2194,MG,Sudeste
774,3145372,-16.0162,-42.4044,MG,Sudeste
775,3145406,-21.8598,-43.9356,MG,Sudeste
776,3145455,-17.3982,-43.5719,MG,Sudeste
777,3145505,-22.0685,-45.2657,MG,Sudeste
778,3145604,-20.6982,-44.829,MG,Sudeste
779,3145703,-21.3401,-43.4499,MG,Sudeste
780,3145802,-19.7276,-44.8058,MG,Sudeste
781,3145851,-20.4298,-42.7977,MG,Sudeste
782,3145877,-20.5142,-42.1991,MG,Sudeste
783,3145901,-20.5263,-43.6962,MG,Sudeste
784,3146008,-22.2779,-46.3716,MG,Sudeste
785,3146107,-20.3796,-43.512,MG,Sudeste
786,3146206,-18.0719,-41.2734,MG,Sudeste
787,3146255,-16.3646,-42.5088,MG,Sudeste
788,3146305,-17.0758,-41.4821,MG,Sudeste
789,3146552,-15.5271,-43.07,MG,Sudeste
790,3146404,-18.8993,-45.5321,MG,Sudeste
791,3146503,-20.3705,-45.6627,MG,Sudeste
792,3146602,-21.2913,-43.4088,MG,Sudeste
793,3146701,-21.3748,-42.3123,MG,Sudeste
794,3146750,-16.7364,-40.4296,MG,Sudeste
795,3146909,-19.4419,-44.7468,MG,Sudeste
796,3147105,-19.8534,-44.6114,MG,Sudeste
797,3147006,-17.2252,-46.8711,MG,Sudeste
798,3147204,-21.5465,-45.7374,MG,Sudeste
799,3147303,-22.5539,-45.7803,MG,Sudeste
800,3147402,-19.2732,-44.4044,MG,Sudeste
801,3147600,-22.3871,-44.9709,MG,Sudeste
802,3147709,-20.6539,-44.4926,MG,Sudeste
803,3147808,-22.2097,-44.2344,MG,Sudeste
804,3147501,-19.3509,-43.1383,MG,Sudeste
805,3147907,-20.7193,-46.609,MG,Sudeste
806,3147956,-16.0773,-44.0787,MG,Sudeste
807,3148004,-18.5699,-46.5013,MG,Sudeste
808,3148103,-18.9379,-46.9934,MG,Sudeste
809,3148202,-21.1544,-42.2125,MG,Sudeste
810,3148301,-20.8754,-42.9752,MG,Sudeste
811,3148400,-18.4276,-42.8628,MG,Sudeste
812,3148509,-17.4267,-41.0035,MG,Sudeste
813,3148608,-18.5441,-42.5583,MG,Sudeste
814,3148707,-16.0086,-41.2909,MG,Sudeste
815,3148756,-20.5219,-42.3304,MG,Sudeste
816,3148806,-20.5968,-42.7123,MG,Sudeste
817,3148905,-20.2563,-45.2107,MG,Sudeste
818,3149002,-20.8266,-42.1515,MG,Sudeste
819,3149101,-22.2386,-45.4654,MG,Sudeste
820,3149150,-15.6032,-44.391,MG,Sudeste
821,3149200,-19.2241,-47.4579,MG,Sudeste
822,3149309,-19.6308,-44.0383,MG,Sudeste
823,3149408,-21.7076,-43.743,MG,Sudeste
824,3149507,-21.8341,-43.1145,MG,Sudeste
825,3149606,-19.6284,-44.6604,MG,Sudeste
826,3149705,-19.9411,-45.078,MG,Sudeste
827,3149804,-19.3434,-47.2963,MG,Sudeste
828,3149903,-21.0932,-45.0896,MG,Sudeste
829,3149952,-19.1573,-42.2333,MG,Sudeste
830,3150000,-18.357,-41.6006,MG,Sudeste
831,3150109,-21.5096,-43.313,MG,Sudeste
832,3150158,-19.7593,-42.0756,MG,Sudeste
833,3150208,-20.2438,-42.7379,MG,Sudeste
834,3150307,-21.469,-44.1938,MG,Sudeste
835,3150406,-20.4715,-44.2243,MG,Sudeste
836,3150505,-20.4827,-45.8049,MG,Sudeste
837,3150539,-19.7287,-42.4095,MG,Sudeste
838,3150570,-16.0572,-45.1402,MG,Sudeste
839,3150604,-20.5089,-44.4783,MG,Sudeste
840,3150703,-19.9092,-48.7027,MG,Sudeste
841,3150802,-20.6834,-43.2967,MG,Sudeste
842,3150901,-22.5249,-45.4945,MG,Sudeste
843,3151008,-22.395,-45.5324,MG,Sudeste
844,3151107,-21.6554,-42.3434,MG,Sudeste
845,3151206,-17.3392,-44.934,MG,Sudeste
846,3151305,-21.2825,-43.0172,MG,Sudeste
847,3151404,-19.6741,-44.8964,MG,Sudeste
848,3151503,-20.4762,-45.9589,MG,Sudeste
849,3151602,-20.1376,-48.7,MG,Sudeste
850,3151701,-21.78,-45.9658,MG,Sudeste
851,3151800,-21.78,-46.5692,MG,Sudeste
852,3151909,-19.6208,-41.6334,MG,Sudeste
853,3152006,-19.2257,-45.0141,MG,Sudeste
854,3152105,-20.4111,-42.8978,MG,Sudeste
855,3152131,-16.6282,-45.0588,MG,Sudeste
856,3152170,-16.7473,-41.5025,MG,Sudeste
857,3152204,-15.7404,-43.0281,MG,Sudeste
858,3152303,-20.6642,-43.0834,MG,Sudeste
859,3152402,-17.8077,-41.786,MG,Sudeste
860,3152501,-22.2266,-45.9389,MG,Sudeste
861,3152600,-22.1964,-44.9748,MG,Sudeste
862,3152709,-21.0597,-44.0778,MG,Sudeste
863,3152808,-19.3086,-48.9276,MG,Sudeste
864,3152907,-20.7411,-46.8624,MG,Sudeste
865,3153004,-19.739,-46.3755,MG,Sudeste
866,3153103,-20.7656,-43.1895,MG,Sudeste
867,3153202,-18.6401,-44.06,MG,Sudeste
868,3153301,-18.6193,-43.5628,MG,Sudeste
869,3153400,-18.4096,-46.4165,MG,Sudeste
870,3153608,-19.4742,-44.1591,MG,Sudeste
871,3153707,-19.2703,-45.5569,MG,Sudeste
872,3153806,-20.7416,-43.8851,MG,Sudeste
873,3153905,-19.9636,-43.8079,MG,Sudeste
874,3154002,-20.1061,-42.4502,MG,Sudeste
875,3154101,-21.5289,-42.4676,MG,Sudeste
876,3154150,-20.2401,-41.9848,MG,Sudeste
877,3154200,-20.9171,-44.2407,MG,Sudeste
878,3154309,-19.3194,-41.2462,MG,Sudeste
879,3154408,-21.0642,-43.7598,MG,Sudeste
880,3154457,-16.2258,-45.9888,MG,Sudeste
881,3154507,-16.0091,-43.0488,MG,Sudeste
882,3154606,-19.7621,-44.0844,MG,Sudeste
883,3154705,-21.1879,-45.0637,MG,Sudeste
884,3154804,-20.0876,-43.7878,MG,Sudeste
885,3154903,-20.2285,-42.6462,MG,Sudeste
886,3155108,-16.6056,-40.5714,MG,Sudeste
887,3155009,-20.2412,-42.8995,MG,Sudeste
888,3155207,-20.855,-43.4721,MG,Sudeste
889,3155306,-20.2666,-44.3069,MG,Sudeste
890,3155405,-21.4649,-43.1168,MG,Sudeste
891,3155504,-19.1861,-46.2455,MG,Sudeste
892,3155603,-15.616,-42.5405,MG,Sudeste
893,3155702,-19.9284,-43.1829,MG,Sudeste
894,3155801,-21.2712,-43.1696,MG,Sudeste
895,3155900,-22.0861,-43.8293,MG,Sudeste
896,3156007,-18.2922,-43.0018,MG,Sudeste
897,3156106,-21.0276,-44.3204,MG,Sudeste
898,3156205,-21.6284,-43.0165,MG,Sudeste
899,3156304,-21.2035,-42.8586,MG,Sudeste
900,3156403,-18.8838,-47.5782,MG,Sudeste
901,3156452,-20.9812,-42.5112,MG,Sudeste
902,3156502,-16.4053,-42.261,MG,Sudeste
903,3156601,-16.3775,-40.5397,MG,Sudeste
904,3156700,-19.884,-43.8263,MG,Sudeste
905,3156809,-18.6653,-43.0752,MG,Sudeste
906,3156908,-19.8622,-47.4508,MG,Sudeste
907,3157005,-16.1753,-42.2964,MG,Sudeste
908,3157104,-16.0063,-39.9391,MG,Sudeste
909,3157203,-19.9604,-43.4101,MG,Sudeste
910,3157252,-19.9753,-42.1457,MG,Sudeste
911,3157278,-21.9592,-43.7027,MG,Sudeste
912,3157302,-21.2431,-43.5607,MG,Sudeste
913,3157336,-21.1241,-44.2202,MG,Sudeste
914,3157377,-16.0967,-41.7418,MG,Sudeste
915,3157401,-20.2372,-42.8169,MG,Sudeste
916,3157500,-18.8235,-42.4388,MG,Sudeste
917,3157609,-16.6859,-45.4102,MG,Sudeste
918,3157658,-16.9707,-40.6727,MG,Sudeste
919,3157708,-19.3108,-47.5322,MG,Sudeste
920,3157807,-19.7548,-43.8497,MG,Sudeste
921,3157906,-20.3839,-42.2519,MG,Sudeste
922,3158003,-19.4431,-43.1064,MG,Sudeste
923,3158102,-16.2479,-40.1512,MG,Sudeste
924,3158201,-18.1896,-42.4139,MG,Sudeste
925,3159209,-22.0292,-46.3385,MG,Sudeste
926,3159407,-21.5658,-43.9163,MG,Sudeste
927,3159308,-22.1474,-44.0977,MG,Sudeste
928,3159357,-19.876,-42.1363,MG,Sudeste
929,3159506,-19.3576,-41.3821,MG,Sudeste
930,3159605,-22.2461,-45.7034,MG,Sudeste
931,3159704,-19.5186,-45.9611,MG,Sudeste
932,3159803,-18.8414,-50.1208,MG,Sudeste
933,3158300,-21.2449,-45.5005,MG,Sudeste
934,3158409,-21.2893,-42.5524,MG,Sudeste
935,3158508,-18.9962,-44.0409,MG,Sudeste
936,3158607,-21.9512,-43.1583,MG,Sudeste
937,3158706,-21.5983,-44.105,MG,Sudeste
938,3158805,-20.9007,-45.1285,MG,Sudeste
939,3158904,-20.1031,-41.9278,MG,Sudeste
940,3158953,-19.3661,-42.5446,MG,Sudeste
941,3159001,-19.1662,-43.722,MG,Sudeste
942,3159100,-20.7868,-43.6949,MG,Sudeste
943,3159902,-20.943,-44.9176,MG,Sudeste
944,3160009,-21.7606,-42.8115,MG,Sudeste
945,3160108,-20.3185,-42.6047,MG,Sudeste
946,3160207,-18.4609,-43.3006,MG,Sudeste
947,3160306,-16.5332,-40.1817,MG,Sudeste
948,3160405,-20.085,-45.2947,MG,Sudeste
949,3160454,-15.3393,-42.6171,MG,Sudeste
950,3160504,-19.2374,-43.2604,MG,Sudeste
951,3160603,-18.2968,-44.2229,MG,Sudeste
952,3160702,-21.4634,-43.5499,MG,Sudeste
953,3160801,-21.5839,-45.0699,MG,Sudeste
954,3160900,-20.6242,-43.9515,MG,Sudeste
955,3160959,-19.5246,-42.0106,MG,Sudeste
956,3161007,-19.8678,-42.971,MG,Sudeste
957,3161056,-18.5959,-41.4889,MG,Sudeste
958,3161106,-15.9514,-44.8593,MG,Sudeste
959,3161205,-20.7036,-44.9838,MG,Sudeste
960,3161304,-19.8611,-49.7727,MG,Sudeste
961,3161403,-20.7923,-42.2673,MG,Sudeste
962,3161502,-20.9252,-42.8364,MG,Sudeste
963,3161601,-18.8411,-42.2867,MG,Sudeste
964,3161650,-18.9097,-41.363,MG,Sudeste
965,3161700,-18.3315,-45.8265,MG,Sudeste
966,3161809,-19.9822,-44.8593,MG,Sudeste
967,3161908,-19.8221,-43.366,MG,Sudeste
968,3125507,-18.0025,-43.3854,MG,Sudeste
969,3162005,-21.8932,-45.5893,MG,Sudeste
970,3162104,-19.3087,-46.0465,MG,Sudeste
971,3162203,-20.635,-46.508,MG,Sudeste
972,3162252,-16.8455,-44.3507,MG,Sudeste
973,3162302,-21.928,-45.9297,MG,Sudeste
974,3162401,-15.9271,-44.0096,MG,Sudeste
975,3162450,-14.8859,-44.0922,MG,Sudeste
976,3162500,-21.1311,-44.2526,MG,Sudeste
977,3162559,-20.3933,-42.1533,MG,Sudeste
978,3162575,-18.723,-41.1628,MG,Sudeste
979,3162609,-19.3384,-42.1575,MG,Sudeste
980,3162658,-16.5373,-44.5134,MG,Sudeste
981,3162708,-15.3168,-42.0213,MG,Sudeste
982,3162807,-18.548,-42.7655,MG,Sudeste
983,3162906,-21.5381,-43.0069,MG,Sudeste
984,3162922,-20.048,-44.2749,MG,Sudeste
985,3162948,-20.7178,-46.313,MG,Sudeste
986,3162955,-19.6971,-43.9586,MG,Sudeste
987,3163003,-18.3243,-42.1431,MG,Sudeste
988,3163102,-19.7006,-44.556,MG,Sudeste
989,3163201,-22.3243,-45.5258,MG,Sudeste
990,3163300,-18.4793,-41.3907,MG,Sudeste
991,3163409,-19.9214,-42.7035,MG,Sudeste
992,3163508,-18.281,-42.6729,MG,Sudeste
993,3163607,-20.0058,-41.7486,MG,Sudeste
994,3163706,-22.1166,-45.0506,MG,Sudeste
995,3163805,-20.7067,-42.7174,MG,Sudeste
996,3163904,-21.131,-46.6123,MG,Sudeste
997,3164100,-18.3609,-42.5981,MG,Sudeste
998,3164001,-20.1732,-42.5251,MG,Sudeste
999,3164209,-16.3641,-45.0749,MG,Sudeste
1000,3164308,-20.249,-46.3639,MG,Sudeste
1001,3164407,-22.1583,-45.7546,MG,Sudeste
1002,3164431,-19.7477,-43.3679,MG,Sudeste
1003,3164472,-19.5064,-41.985,MG,Sudeste
1004,3164506,-18.0873,-42.5659,MG,Sudeste
1005,3164605,-20.2758,-45.0063,MG,Sudeste
1006,3164704,-20.9167,-46.9837,MG,Sudeste
1007,3164803,-19.2959,-43.1757,MG,Sudeste
1008,3164902,-22.2183,-44.9761,MG,Sudeste
1009,3165206,-21.7218,-44.9849,MG,Sudeste
1010,3165008,-20.9075,-44.5098,MG,Sudeste
1011,3165107,-20.7791,-47.0962,MG,Sudeste
