,id_municipio,razao_dependencia,taxa_envelhecimento,expectativa_anos_estudo,taxa_analfabetismo_18_mais,indice_gini,prop_pobreza_extrema,renda_pc,taxa_desocupacao_18_mais,taxa_ocupados_carteira,taxa_agua_encanada,populacao,populacao_urbana,populacao_rural,idhm
2849,1709807,61.48,6.83,9.68,17.07,0.43,11.31,288.55,4.77,20.34,96.72,1639,958,681,0.62
2850,2210201,57.0,10.23,9.12,40.48,0.43,13.45,275.18,3.8,4.63,90.21,6591,1929,4662,0.552
2851,2300150,54.67,7.32,9.14,23.53,0.43,12.31,259.03,7.24,26.03,76.94,15338,7982,7356,0.606
2852,2307650,44.26,4.99,10.23,10.29,0.43,4.59,372.91,10.4,53.39,97.03,209057,207623,1434,0.686
2853,2408508,49.65,11.79,8.67,22.17,0.43,6.7,355.71,2.31,21.19,83.3,4699,3258,1441,0.645
2854,2412401,42.8,8.34,10.01,17.46,0.43,4.88,414.22,2.99,23.67,92.65,4231,3302,929,0.694
2855,2413201,60.15,6.4,7.72,29.06,0.43,11.63,234.85,10.7,43.11,92.61,3924,3881,43,0.57
2856,2504900,56.27,6.59,8.03,35.59,0.43,15.63,217.47,9.17,35.46,73.17,16257,7440,8817,0.552
2857,2511707,57.4,9.04,7.79,36.13,0.43,16.97,218.98,3.59,13.77,75.37,5155,2747,2408,0.564
2858,2512788,57.69,8.25,8.72,26.8,0.43,12.35,275.73,5.28,6.04,61.52,1722,1186,536,0.594
2859,2514701,49.52,9.43,10.2,29.05,0.43,7.69,302.36,3.06,11.4,79.01,4010,2579,1431,0.617
2860,2516755,52.96,7.57,8.16,31.26,0.43,13.91,269.63,6.68,9.51,1.83,2813,1673,1140,0.581
2861,2517407,56.96,9.88,10.77,24.7,0.43,12.76,272.94,7.05,2.94,80.03,2075,1472,603,0.623
2862,2615409,48.73,4.32,7.91,21.91,0.43,2.71,470.44,2.6,14.01,80.18,35554,34125,1429,0.618
2863,2803708,53.83,8.5,9.24,33.8,0.43,8.94,282.4,3.32,22.1,68.66,6401,3063,3338,0.583
2864,2910909,57.06,9.73,7.44,25.38,0.43,5.58,325.51,10.13,52.01,71.79,5384,4337,1047,0.578
2865,2916609,53.35,8.44,8.41,27.63,0.43,15.75,225.1,15.82,26.98,84.01,10207,7591,2616,0.571
2866,2922730,49.47,9.94,9.14,25.52,0.43,11.06,287.32,7.35,14.02,86.13,7602,5074,2528,0.597
2867,3104205,37.9,7.8,9.95,5.2,0.43,0.65,691.16,5.63,57.99,97.04,36597,33961,2636,0.749
2868,3109501,41.02,8.35,8.0,11.08,0.43,1.57,571.6,2.46,47.49,86.18,13823,7627,6196,0.674
2869,3109600,44.66,11.69,9.81,4.06,0.43,0.33,583.28,9.39,43.33,98.92,3654,3528,126,0.741
2870,3110202,48.19,10.92,9.7,12.35,0.43,7.8,333.45,1.2,26.56,97.66,4047,2096,1951,0.617
2871,3111903,45.74,11.09,10.0,12.94,0.43,1.23,463.1,4.09,33.51,96.32,5589,4068,1521,0.65
2872,3112109,49.09,5.03,7.47,15.48,0.43,5.29,364.52,1.52,15.31,66.86,5209,2006,3203,0.624
2873,3113107,48.85,10.1,10.08,9.64,0.43,11.08,319.88,5.12,30.43,77.89,3288,1176,2112,0.634
2874,3114204,44.46,7.85,8.87,6.76,0.43,0.92,606.19,3.64,47.72,97.11,20012,17340,2672,0.71
2875,3114709,51.11,11.64,10.04,8.78,0.43,0.59,579.4,2.8,22.82,91.61,3341,2459,882,0.724
2876,3115904,48.59,11.78,9.13,12.42,0.43,1.03,456.42,1.67,44.53,87.36,2792,1903,889,0.664
2877,3120607,47.05,11.18,8.99,14.61,0.43,3.01,464.17,2.8,21.66,88.59,4757,2979,1778,0.651
2878,3122207,54.07,8.98,8.91,15.08,0.43,7.04,340.1,9.12,15.58,95.73,7024,5760,1264,0.623
2879,3123528,52.89,7.11,9.18,19.45,0.43,3.53,392.68,2.45,7.2,84.73,7423,3547,3876,0.645
2880,3123809,49.94,7.69,10.38,18.97,0.43,8.13,332.37,9.12,30.71,83.37,7122,4750,2372,0.655
2881,3124104,50.0,6.37,8.91,9.28,0.43,3.61,452.62,7.08,55.94,93.97,60271,56215,4056,0.671
2882,3126802,61.42,10.29,8.36,31.04,0.43,11.29,275.62,3.99,14.75,89.09,5879,1916,3963,0.59
2883,3127008,44.11,6.45,8.84,11.17,0.43,0.44,598.68,6.54,58.56,97.79,14041,13095,946,0.684
2884,3127354,52.92,9.79,8.14,14.0,0.43,8.98,293.97,13.2,19.87,72.8,2962,1048,1914,0.679
2885,3129400,45.76,9.23,8.5,14.97,0.43,5.36,347.21,4.68,23.97,90.96,5036,3457,1579,0.657
2886,3130309,37.6,9.35,10.11,5.85,0.43,1.42,604.59,5.14,45.16,95.08,8029,6715,1314,0.707
2887,3131406,46.1,10.96,10.26,16.92,0.43,1.34,550.98,4.2,43.41,99.57,4107,3741,366,0.696
2888,3136801,49.89,8.0,9.66,17.4,0.43,5.32,335.93,6.69,22.42,61.8,4113,2272,1841,0.669
2889,3141108,42.17,6.54,9.79,6.07,0.43,1.84,584.15,9.35,60.54,96.57,33955,30877,3078,0.731
2890,3142304,53.89,12.41,8.07,8.74,0.43,1.2,477.77,3.93,38.7,60.18,4689,1789,2900,0.638
2891,3144359,50.9,7.81,8.69,16.74,0.43,4.17,408.75,11.7,50.89,99.45,6341,5961,380,0.675
2892,3145372,61.66,10.96,9.79,23.52,0.43,11.54,299.95,3.69,19.36,56.56,4963,1717,3246,0.616
2893,3147105,41.27,7.23,9.23,4.13,0.43,0.46,686.42,4.49,58.3,97.97,84215,79599,4616,0.725
2894,3149606,48.92,11.11,9.24,8.92,0.43,0.6,522.22,4.79,26.46,90.46,4076,2953,1123,0.674
2895,3149952,61.12,9.34,8.02,19.24,0.43,8.22,320.07,10.54,43.44,99.1,7036,5289,1747,0.651
2896,3151008,47.43,9.31,9.47,8.14,0.43,1.82,523.5,5.43,46.59,88.83,8016,4953,3063,0.717
2897,3151602,42.09,6.23,9.62,8.9,0.43,1.35,669.6,5.38,59.59,99.27,10384,10091,293,0.712
2898,3154705,45.2,11.94,11.03,5.43,0.43,0.91,617.88,9.84,52.49,97.61,3826,3543,283,0.737
2899,3155306,44.59,10.41,10.01,12.19,0.43,0.99,536.99,2.52,17.69,87.92,5276,2810,2466,0.648
2900,3157302,44.3,9.56,10.26,15.42,0.43,4.7,370.7,4.28,13.85,76.53,4570,2187,2383,0.637
2901,3157708,41.2,6.18,9.23,7.58,0.43,1.21,735.0,3.09,50.86,97.76,11337,9795,1542,0.706
2902,3157807,43.32,5.41,9.64,5.08,0.43,2.12,557.62,6.9,63.69,98.74,202942,202378,564,0.715
2903,3159209,43.06,11.54,9.36,8.78,0.43,0.67,597.4,2.71,23.41,88.05,9027,5655,3372,0.69
2904,3159902,47.0,7.99,8.86,13.57,0.43,1.95,431.56,5.05,56.86,91.96,17345,15187,2158,0.672
2905,3160900,40.69,10.39,7.62,5.01,0.43,5.57,532.9,11.66,43.89,97.19,3513,3129,384,0.664
2906,3164001,52.9,10.78,9.07,16.53,0.43,1.79,406.87,7.01,44.16,98.62,8356,6783,1573,0.659
2907,3164407,46.82,8.43,8.42,15.42,0.43,1.86,573.43,3.57,52.15,88.47,4948,2889,2059,0.692
2908,3165107,53.2,10.7,9.7,12.57,0.43,1.81,593.38,2.74,30.61,95.81,7093,5522,1571,0.7
2909,3165701,50.0,12.06,8.59,10.63,0.43,4.37,426.49,3.26,19.95,93.23,7230,4683,2547,0.644
2910,3165909,56.59,10.01,8.97,26.71,0.43,14.01,271.55,5.32,6.09,80.58,4574,1803,2771,0.62
2911,3166204,44.6,9.48,10.29,14.74,0.43,12.25,292.26,7.28,14.33,82.3,10196,3430,6766,0.626
2912,3171071,47.15,7.33,9.15,24.17,0.43,14.66,293.08,5.68,22.44,76.96,5549,3769,1780,0.632
2913,3202702,45.07,11.31,9.78,14.21,0.43,1.8,522.25,2.21,21.51,92.03,14134,8054,6080,0.702
2914,3204955,43.29,9.47,9.96,10.33,0.43,4.17,572.42,1.52,35.13,95.36,11273,5584,5689,0.7
2915,3300159,43.26,10.13,8.95,11.06,0.43,2.33,516.14,4.54,28.58,96.84,10213,8878,1335,0.692
2916,3304144,46.01,6.16,8.78,6.0,0.43,3.89,484.4,10.91,54.22,97.97,137962,137962,0,0.68
2917,3304904,40.16,7.97,9.08,3.74,0.43,1.55,669.3,9.92,57.7,92.75,999728,998999,729,0.739
2918,3305109,43.4,7.47,9.22,3.54,0.43,2.01,597.57,9.13,55.81,97.73,458673,458673,0,0.719
2919,3500501,44.06,10.77,9.92,6.29,0.43,0.07,730.13,3.65,54.55,98.11,17266,17111,155,0.745
2920,3501806,46.73,12.15,11.61,8.34,0.43,0.39,686.56,3.64,44.36,95.24,5706,4788,918,0.745
2921,3503000,42.71,10.33,8.56,6.61,0.43,0.48,721.56,5.57,62.23,97.94,5152,4816,336,0.74
2922,3506409,40.99,11.54,10.4,8.13,0.43,0.85,816.06,3.27,47.66,99.71,7048,6481,567,0.768
2923,3507704,47.81,12.27,11.35,9.44,0.43,0.33,726.71,3.81,60.71,96.91,5021,4390,631,0.737
2924,3509205,41.97,4.38,10.45,5.47,0.43,3.14,676.5,8.47,71.17,96.75,64114,62823,1291,0.728
2925,3509601,40.92,5.93,10.4,4.47,0.43,1.19,767.85,8.87,65.95,99.49,74074,74074,0,0.769
2926,3509809,52.42,10.09,10.47,10.64,0.43,1.77,516.26,4.67,37.0,97.58,4539,3528,1011,0.706
2927,3509957,49.76,6.25,10.27,6.34,0.43,2.19,444.72,11.57,48.75,99.09,4385,4070,315,0.704
2928,3510906,47.98,11.28,9.75,10.77,0.43,0.53,551.4,3.48,45.14,96.77,2634,1795,839,0.734
2929,3511201,40.13,8.45,10.72,9.54,0.43,0.17,771.78,3.36,76.95,99.69,7127,6569,558,0.751
2930,3511409,47.76,9.27,11.21,7.05,0.43,0.68,665.36,4.71,53.9,98.84,17532,15716,1816,0.729
2931,3511607,42.07,7.72,9.99,5.72,0.43,0.75,684.95,4.21,53.82,98.25,15540,10492,5048,0.706
2932,3512209,44.63,6.89,10.87,10.2,0.43,1.72,617.76,4.72,61.89,99.55,25229,23839,1390,0.708
2933,3513306,41.86,10.82,11.28,8.13,0.43,1.23,614.17,5.03,54.02,99.36,2274,1510,764,0.774
2934,3513801,39.52,4.78,9.59,4.59,0.43,1.44,694.55,8.96,67.07,99.52,386089,386089,0,0.757
2935,3514502,44.98,12.06,11.26,7.24,0.43,0.42,688.4,5.05,58.33,99.18,12251,10997,1254,0.748
2936,3515301,45.4,8.62,11.93,10.02,0.43,1.45,597.74,7.5,53.11,98.5,2658,2099,559,0.74
2937,3515400,46.34,10.08,9.53,6.7,0.43,1.47,618.77,3.14,48.82,96.31,15320,12238,3082,0.732
2938,3515707,43.57,4.31,10.77,5.23,0.43,2.02,587.83,9.2,60.94,99.18,168306,160754,7552,0.738
2939,3518206,42.79,10.41,10.72,7.12,0.43,0.37,739.89,5.66,56.44,99.52,30597,28318,2279,0.763
2940,3518602,42.58,6.34,10.37,10.55,0.43,1.27,671.34,8.85,67.58,99.8,35486,34748,738,0.719
2941,3519501,48.72,9.86,9.61,7.25,0.43,2.49,593.7,5.46,60.32,99.77,6725,6212,513,0.708
2942,3519600,39.83,8.7,9.61,5.76,0.43,0.42,791.99,2.94,63.46,99.66,53158,51057,2101,0.747
2943,3523503,48.39,6.56,10.16,8.67,0.43,0.9,568.58,5.98,65.85,98.14,18052,16420,1632,0.706
2944,3524006,40.82,4.99,9.69,4.94,0.43,0.19,848.65,4.73,67.85,97.33,44859,38955,5904,0.762
2945,3525508,42.88,10.11,10.39,8.25,0.43,0.98,650.99,3.14,40.56,96.63,11768,11768,0,0.699
2946,3526001,45.99,11.5,10.21,9.03,0.43,0.98,737.14,4.58,47.5,97.27,18726,15399,3327,0.745
2947,3526803,41.67,7.23,10.11,5.4,0.43,0.41,816.48,7.25,67.19,99.66,61428,60051,1377,0.764
2948,3528106,43.13,12.8,11.33,8.26,0.43,0.65,704.61,4.26,47.24,99.63,7663,6773,890,0.743
2949,3529104,42.14,9.51,11.54,11.01,0.43,0.41,553.24,0.98,31.25,97.97,2113,1671,442,0.731
2950,3530003,42.64,10.78,11.77,11.1,0.43,0.64,613.14,5.97,36.35,98.55,2820,1881,939,0.743
2951,3530300,39.64,9.4,9.69,4.77,0.43,0.86,841.27,7.4,60.11,98.77,53792,52433,1359,0.762
2952,3531001,41.51,12.15,12.21,9.27,0.43,0.71,755.2,9.11,38.41,91.58,2132,1836,296,0.772
2953,3532108,47.08,13.71,9.66,8.88,0.43,2.45,636.47,3.7,38.26,95.83,4186,2573,1613,0.726
2954,3533809,49.92,12.16,8.78,6.32,0.43,1.59,676.94,4.33,37.28,98.24,2673,1763,910,0.73
2955,3533908,42.72,10.24,10.43,5.84,0.43,0.72,783.14,5.31,57.47,96.77,50024,47244,2780,0.773
2956,3534757,42.13,9.16,12.21,9.73,0.43,0.27,694.33,6.66,42.87,98.99,8405,7546,859,0.77
2957,3536570,47.52,9.78,9.43,10.91,0.43,2.01,560.94,6.05,68.14,88.35,1779,1212,567,0.718
2958,3537909,47.65,8.16,9.64,7.82,0.43,1.41,531.06,6.13,42.75,98.33,26406,20748,5658,0.69
2959,3539806,41.77,5.45,11.05,3.47,0.43,2.34,664.31,9.62,58.72,99.29,106013,104338,1675,0.771
2960,3541604,44.62,8.93,10.83,5.91,0.43,0.99,726.0,7.68,61.73,99.54,35674,30070,5604,0.743
2961,3542008,44.92,10.38,11.28,10.01,0.43,2.11,581.09,8.22,60.61,98.97,6004,5494,510,0.732
2962,3543808,46.75,12.95,11.03,10.73,0.43,1.05,606.9,3.76,53.12,99.02,9935,8636,1299,0.723
2963,3544301,41.66,6.5,10.99,5.67,0.43,0.38,588.39,7.04,54.41,98.63,9599,9116,483,0.737
2964,3544905,41.98,9.19,11.28,5.32,0.43,0.15,789.73,5.48,56.96,98.24,10568,9569,999,0.772
2965,3545506,47.94,6.11,11.44,11.99,0.43,3.09,502.4,8.27,42.87,78.99,3699,2581,1118,0.709
2966,3545605,44.11,9.85,10.93,8.03,0.43,0.22,853.14,4.3,63.87,99.24,14333,13560,773,0.76
2967,3553856,51.68,5.4,10.0,10.33,0.43,1.77,373.06,6.63,61.68,97.89,5151,2811,2340,0.679
2968,3556008,42.93,12.32,11.24,7.08,0.43,0.4,805.66,1.86,51.17,98.77,12714,11314,1400,0.745
2969,4100400,47.08,4.37,9.59,6.51,0.43,1.01,646.02,2.96,62.34,98.24,103204,98892,4312,0.699
2970,4100608,45.01,8.81,10.5,11.12,0.43,2.24,548.25,4.82,47.52,95.87,13663,11221,2442,0.696
2971,4103206,48.07,9.25,10.47,14.68,0.43,0.51,592.27,4.08,58.86,94.62,6561,5329,1232,0.686
2972,4103305,45.28,12.15,10.77,12.51,0.43,2.03,604.08,3.05,28.46,95.6,7878,5809,2069,0.717
2973,4105904,40.43,9.28,10.3,9.35,0.43,0.18,833.7,5.0,55.64,98.81,22345,21005,1340,0.73
2974,4106605,45.66,10.45,11.01,13.37,0.43,0.77,617.44,6.12,52.57,96.73,20416,17667,2749,0.717
2975,4107256,44.28,9.28,11.46,10.06,0.43,0.3,708.51,2.94,51.12,93.51,7445,5236,2209,0.724
2976,4107504,43.87,8.67,9.92,10.35,0.43,2.62,629.05,4.7,52.23,90.62,13906,12278,1628,0.73
2977,4107702,46.04,10.47,10.94,14.38,0.43,4.83,514.41,10.13,41.63,96.04,4802,3995,807,0.716
2978,4107801,41.25,12.93,10.61,8.71,0.43,0.73,792.48,1.92,56.79,95.78,5050,4472,578,0.745
2979,4110078,55.85,7.25,9.24,17.68,0.43,4.91,418.52,5.36,46.2,83.62,11274,7060,4214,0.622
2980,4110300,48.58,10.04,10.84,15.53,0.43,2.38,538.69,8.62,47.72,96.8,2988,2761,227,0.705
2981,4111605,38.2,9.0,11.22,8.33,0.43,0.0,699.09,2.49,51.06,93.42,3010,2294,716,0.766
2982,4112801,45.29,9.11,10.34,8.64,0.43,0.45,618.36,2.79,50.56,94.05,10736,8220,2516,0.7
2983,4118303,44.39,6.88,9.7,14.27,0.43,1.94,549.69,5.11,62.27,98.67,2791,2500,291,0.709
2984,4118451,45.81,10.0,10.46,4.02,0.43,0.0,824.97,2.24,44.66,99.94,4822,2993,1829,0.747
2985,4119707,48.64,10.16,11.97,14.13,0.43,4.15,556.04,4.3,33.92,83.0,4095,2773,1322,0.705
2986,4121406,44.53,8.93,10.87,8.4,0.43,1.16,704.94,2.47,36.81,84.09,16338,11796,4542,0.722
2987,4122107,50.32,13.29,11.38,9.0,0.43,3.93,524.89,0.36,40.23,96.36,3334,2007,1327,0.729
2988,4123907,46.35,11.76,10.96,14.62,0.43,1.72,564.1,7.19,49.71,99.42,12435,8320,4115,0.7
2989,4124806,45.59,10.02,11.1,8.2,0.43,2.17,605.55,2.98,33.07,93.41,10599,6735,3864,0.727
2990,4125001,46.16,11.2,8.79,17.29,0.43,2.35,540.31,4.63,39.49,96.74,11525,8874,2651,0.693
2991,4125308,45.86,11.36,11.6,9.56,0.43,1.01,738.42,5.01,45.67,96.25,5517,4781,736,0.743
2992,4125407,50.4,9.75,10.02,12.39,0.43,2.6,458.85,3.37,26.22,86.55,6511,3864,2647,0.671
2993,4126504,43.18,9.57,9.48,7.23,0.43,0.85,701.27,3.7,54.06,98.6,15638,13711,1927,0.723
2994,4201208,42.22,8.55,10.55,4.39,0.43,0.13,952.53,1.21,37.62,71.49,7458,2341,5117,0.749
2995,4204194,49.95,5.76,9.92,8.0,0.43,6.84,549.08,0.0,10.52,69.62,2762,513,2249,0.704
2996,4204905,42.05,10.55,10.79,5.66,0.43,2.15,804.31,2.17,23.56,89.13,8634,4297,4337,0.743
2997,4206009,38.33,7.65,10.68,8.2,0.43,0.14,784.5,4.37,54.38,94.12,12999,12252,747,0.747
2998,4206108,40.09,7.65,11.01,5.16,0.43,0.61,845.01,1.93,31.95,82.92,6223,3019,3204,0.736
2999,4206801,46.4,11.83,10.38,7.1,0.43,1.12,768.67,2.93,33.85,91.55,3373,1557,1816,0.708
3000,4207650,42.01,8.86,11.66,3.53,0.43,1.63,815.06,1.47,32.48,94.61,8409,4122,4287,0.759
3001,4207759,48.55,11.12,11.23,7.58,0.43,2.32,663.24,0.45,16.7,87.64,4253,1468,2785,0.722
3002,4208500,42.95,6.94,9.05,4.93,0.43,0.46,844.05,1.1,36.15,90.25,22250,14832,7418,0.748
3003,4208708,43.31,9.08,10.07,8.08,0.43,2.1,655.7,2.37,30.41,83.67,10609,5133,5476,0.716
3004,4209854,42.48,10.21,9.46,5.75,0.43,0.62,836.32,0.4,31.88,95.61,4642,1930,2712,0.743
3005,4210035,41.06,11.86,11.45,2.3,0.43,0.18,1030.37,1.62,54.94,93.42,5600,4259,1341,0.789
3006,4210902,45.97,9.69,11.1,7.11,0.43,0.4,858.23,0.83,36.68,95.13,4045,2692,1353,0.76
3007,4212056,51.15,9.61,8.66,12.1,0.43,5.41,471.82,4.84,34.34,82.77,2373,925,1448,0.671
3008,4212908,39.69,7.05,11.03,5.26,0.43,0.77,893.85,2.79,53.62,96.12,16332,13615,2717,0.783
3009,4213104,43.51,10.8,11.24,5.73,0.43,0.71,779.57,1.78,42.56,85.34,4786,2855,1931,0.758
3010,4213708,46.49,7.27,9.47,6.22,0.43,0.46,742.15,1.89,50.22,86.0,14810,9024,5786,0.72
3011,4215307,43.54,6.84,10.07,4.85,0.43,0.7,784.32,1.94,43.71,80.68,7370,4987,2383,0.744
3012,4217808,44.1,8.4,11.12,4.76,0.43,0.36,848.34,1.74,48.0,88.96,17260,9964,7296,0.761
3013,4219176,48.64,6.43,10.3,7.48,0.43,1.08,642.6,3.76,47.53,84.68,4793,2677,2116,0.718
