,id_municipio,pib,va_agropecuaria,va_industria,va_servicos,va_adespss,ano
7995,3117702,86981028,25834323,5714621,31701815,18031757,2006
7996,3117801,68879321,5071727,22631818,2100616,12755011,2006
7997,3117836,17611882,294656,551374,3788134,981361,2006
7998,3117876,26889164,261312,11962699,225679888,10429498,2006
7999,3117900,68805716,470025,21504943,21242193,14020972,2006
8000,3118007,520168491,1268363,179930402,1928126,99065249,2006
8001,3118106,13926121,1585082,378835,3512095,7958214,2006
8002,3118205,83442396,32940514,9224135,24146535,11974585,2006
8003,3118304,712053146,4114071,78975724,407640741,149936173,2006
8004,3118403,118339465,19571373,8694142,50037384,31205936,2006
8005,3118502,8611092,2422573,303077,2086981,3453459,2006
8006,3118601,11724947282,597767,389969829,4976851762,915052181,2006
8007,3118700,60382872,2517833,2343637,16148179,1423134,2006
8008,3118809,74246266,12242322,3266561,23602637,30498546,2006
8009,3118908,39970441,11264999,3151477,11308828,12092159,2006
8010,3119005,22976943,10404323,1119786,5020751,5643864,2006
8011,3119104,125822127,26457952,7467456,50142642,3298667,2006
8012,3119203,36403459,6132776,4549256,9084229,15234845,2006
8013,3119302,268447446,101840453,21678119,85727122,42178263,2006
8014,3119401,595137978,2899814,59120369,351163134,123910108,2006
8015,3119500,2664094,196809,2819435,7612249,12891499,2006
8016,3119609,16131561,2377021,1886572,5291415,5568077,2006
8017,3119708,16250331,3504082,950715,5016458,5928928,2006
8018,3119807,33216348,12302624,946811,11419512,5816125,2006
8019,3119906,13723918,2130184,456371,4514539,596764,2006
8020,3119955,8924145,3760897,396845,23273625,9298724,2006
8021,3120003,1234035,2558099,53996,3070655,5697249,2006
8022,3120102,1484934,739931,708073,5981388,6506846,2006
8023,3120151,20599123,6898513,561694,3618588,8808779,2006
8024,3120201,70778448,25890183,532336,20603739,15658867,2006
8025,3120300,17208751,3558653,595495,3661756,8476508,2006
8026,3120409,28219983,3085873,3428935,10570277,8748237,2006
8027,3120508,51701627,12840172,44669,16920902,14884764,2006
8028,3120607,20936358,3658039,2027496,6789472,6992208,2006
8029,3120706,24219102,7685204,1334823,6670482,7356224,2006
8030,3120805,66901548,6942517,5823479,2806003,21227241,2006
8031,3120839,16793368,2621449,725735,5528959,6998475,2006
8032,3120870,2039665,355902,1289733,5190395,9375445,2006
8033,3120904,475388459,32280836,56588362,24295993,94787237,2006
8034,3121001,15278853,1840295,445378,4478742,7862554,2006
8035,3121100,35696803,11763074,1401656,10028286,1084964,2006
8036,3121209,55200016,19294114,2367019,18235396,1248592,2006
8037,3121258,183535044,13739211,85858,48842888,12002623,2006
8038,3121308,24018101,2698097,4690583,7137233,7777434,2006
8039,3121407,23666876,4147763,963704,7340524,10044662,2006
8040,3121506,13552088,2770253,1011723,3627776,5486757,2006
8041,3121605,216276188,5096395,21334422,114751597,56887069,2006
8042,3121704,12055154,1690571,346928,3276458,62003,2006
8043,3121803,30208456,2428992,1779174,10953527,12840552,2006
8044,3121902,15257325,3220731,1455434,4126162,5743176,2006
8045,3122009,74725387,17291963,3514676,24174764,25549922,2006
8046,3122108,18763977,2825149,954219,622325,7670107,2006
8047,3122207,21261962,3038022,572432,6497495,10007171,2006
8048,3122306,2462644092,23264923,679939753,1149386717,307595879,2006
8049,3122355,34584151,1507153,8600577,1018646,10253563,2006
8050,3122405,3436559,12709415,1560814,9392559,9128647,2006
8051,3122454,23367414,4621992,1072291,6250307,10608861,2006
8052,3122470,18341093,6355416,506625,4539246,5940697,2006
8053,3122504,22223245,945669,1457003,10127874,7872188,2006
8054,3122603,14740476,2442525,612467,4021431,7061191,2006
8055,3122702,33081276,2884189,4693006,14495239,7675197,2006
8056,3122801,1184275,2490719,368046,2952988,5581223,2006
8057,3122900,25314751,4681754,1927736,8188602,9025379,2006
8058,3123007,43459597,936495,5639749,15798849,1379695,2006
8059,3123106,27900652,2352914,7756791,7046287,9268381,2006
8060,3123205,92708979,13132196,8995963,41716436,21678203,2006
8061,3123304,17506163,4522387,895041,4574774,6712366,2006
8062,3123403,12304457,4016102,994568,2732248,4078527,2006
8063,3123502,14450109,3619282,1194757,3642068,5117796,2006
8064,3123528,37841944,13732635,1560046,9656629,11172204,2006
8065,3123601,2754222,3508001,17778214,150119137,31664639,2006
8066,3123700,46175689,2766913,3487286,21341378,13788622,2006
8067,3123809,24052486,4354138,2094532,6609092,9641685,2006
8068,3123858,16675426,1729186,1352065,4956595,7887579,2006
8069,3123908,64810817,9978994,4608056,27261671,1859531,2006
8070,3124005,100088207,32249684,5826422,32319857,24065426,2006
8071,3124104,228558873,14854389,20949819,81363167,96112005,2006
8072,3124203,113257055,24224903,5452679,47130753,27660152,2006
8073,3124302,91355277,4908024,770149,34173407,37683694,2006
8074,3124401,25781351,9478224,153773,6541324,6856926,2006
8075,3124500,8879021,16292689,387746,44246904,14848359,2006
8076,3124609,12815315,2034377,1008733,3710998,5486928,2006
8077,3124708,36029462,16438125,2066337,912983,6480613,2006
8078,3124807,130684916,91821531,5131739,17966684,10795319,2006
8079,3124906,42606669,9158047,3809566,1384716,13542352,2006
8080,3125002,16042468,1399201,2392555,5585244,576937,2006
8081,3125101,943004669,402247,336914264,33423773,4074853,2006
8082,3125200,17205194,560033,1208166,5144033,4610763,2006
8083,3125309,23280687,5186653,421828,5524311,6705527,2006
8084,3125408,16234524,1716368,575705,4807901,8344311,2006
8085,3125507,11306033,951387,37966,3670344,5707632,2006
8086,3125606,22047622,3449841,70676,6981418,10119061,2006
8087,3125705,81946599,18575288,9474374,2754557,20586051,2006
8088,3125804,11703863,1950377,653906,3791591,4753049,2006
8089,3125903,49887776,13148647,2332478,16081015,15198972,2006
8090,3125952,38663962,9877578,1199518,11193664,14391575,2006
8091,3126000,35541397,6611576,3390593,13260112,9577426,2006
8092,3126109,511257359,33062451,60836725,272534813,92795889,2006
8093,3126208,48044302,21003455,1696386,12819294,9928817,2006
8094,3126307,131397889,7469802,59999619,23371354,10796744,2006
8095,3126406,14582497,3696046,803862,3688782,5655895,2006
8096,3126505,24148124,2010024,810126,6430161,14106818,2006
8097,3126604,1581334,3144408,676219,3895486,7207623,2006
8098,3126703,103838754,18215098,5141144,41721754,29728859,2006
8099,3126752,18101866,5191246,427284,3262082,8691535,2006
8100,3126802,21959333,6090352,1066825,4338099,9717334,2006
8101,3126901,30862743,4192881,155517,11289012,12246985,2006
8102,3126950,9079297,2009406,278004,1607862,4953558,2006
8103,3127008,787702866,13251591,671561063,64687957,23137431,2006
8104,3127057,13416915,1834558,528438,298091,7699764,2006
8105,3127073,17028504,2054001,365192,4528564,9453549,2006
8106,3127107,486985153,88043092,44112675,234114551,74548649,2006
8107,3127206,14888485,3878204,821371,3573433,5964661,2006
8108,3127305,29187038,4552774,1137404,11522864,10193787,2006
8109,3127339,16175,4374631,348402,2591591,8325373,2006
8110,3127354,10344074,2278772,396649,2099398,5196239,2006
8111,3127370,12911628,1677911,450741,4660711,5272656,2006
8112,3127388,15153924,1868028,699053,5580513,6036919,2006
8113,3127404,18909551,3013677,1111879,7058468,6449852,2006
8114,3127503,16805156,3819259,413416,4274599,7590577,2006
8115,3127602,60106331,2099395,16454266,20415031,15821218,2006
8116,3127701,2225603184,23784569,279591971,1295868977,374275924,2006
8117,3127800,97854906,5815399,51641958,14447812,22300949,2006
8118,3127909,10544279,2080861,380758,2783187,4872207,2006
8119,3128006,17368973,15944422,19785659,82959584,40337362,2006
8120,3128105,70947817,22722819,346593,1922901,22661023,2006
8121,3128204,28747695,3664148,1441653,879552,13483669,2006
8122,3128253,17518863,3314181,452819,4468976,8332682,2006
8123,3128303,219955504,24323662,74296061,55538559,28443065,2006
8124,3128402,50231359,669958,972264,16735781,12941656,2006
8125,3128501,17270766,1366776,2704078,4700577,7289442,2006
8126,3128600,87172592,46941775,6140587,17884666,12152823,2006
8127,3128709,71717581,31753721,245058941,290778065,70162992,2006
8128,3128808,42673927,4246316,11556628,11914957,11367231,2006
8129,3128907,36374951,9677046,1912804,12431866,10202673,2006
8130,3129004,43369407,10447247,3809361,14495629,11721662,2006
8131,3129103,50210364,21829524,3537001,10371551,11793613,2006
8132,3129202,41810831,16098574,2097797,12848906,8702372,2006
8133,3129301,29336738,35761,159175,10680945,11789538,2006
8134,3129400,22251805,5106351,874358,6752752,8448085,2006
8135,3129509,349577825,80007624,9964886,102571359,35745756,2006
8136,3129608,25340303,467622,1024295,7714978,10515852,2006
8137,3129657,15794642,1522734,525046,3233861,10075704,2006
8138,3129707,37395414,34072417,281873025,30570289,21961819,2006
8139,3129806,788170053,570907,182529928,290195563,221211646,2006
8140,3129905,22090489,7689366,1145673,6017158,612532,2006
8141,3130002,17934229,6476225,784338,4511299,5355199,2006
8142,3130051,23898396,4686298,1385549,5257549,1155606,2006
8143,3130101,210950563,19336165,4877263,80547543,42588112,2006
8144,3130200,57842944,12877153,7589117,18100728,12281815,2006
8145,3130309,115810858,14193,41548983,26070035,12808597,2006
8146,3130408,134082579,5056514,80423753,20955864,10630423,2006
8147,3130507,71934046,28404421,4393742,20127138,15798518,2006
8148,3130556,22544352,6917409,874204,4838114,9135518,2006
8149,3130606,41206458,688002,7606974,12243711,10401761,2006
8150,3130655,21798222,3588773,810785,4900518,11193447,2006
8151,3130705,346083088,114053992,190420189,21895512,13097664,2006
8152,3130804,21177658,8345856,2499513,3973576,5156181,2006
8153,3130903,96406887,15770061,4358659,39479015,3127733,2006
8154,3131000,38971857,10522819,4351312,11426254,9928758,2006
8155,3131109,27143863,3459354,5010437,7059832,9282338,2006
8156,3131158,4021943,3337765,2289999,11999963,21046643,2006
8157,3131208,93384722,4988818,16210237,40443598,22978068,2006
8158,3131307,5875773472,1313178,2889120012,1658633385,392319318,2006
8159,3131406,48602597,24625754,2379414,12007865,736631,2006
8160,3131505,49830358,1456783,2631735,17136842,13258804,2006
8161,3131604,5734817,13732436,4676231,22459027,1143662,2006
8162,3131703,2089730604,13776035,110250793,675629111,16784645,2006
8163,3131802,39314259,3594721,2767796,16295951,13657884,2006
8164,3131901,71720901,3478577,351653786,219027447,84011906,2006
8165,3132008,1234175,2720595,352993,2385533,5276889,2006
8166,3132107,67620876,7107904,7538263,19923898,28989794,2006
8167,3132206,94625578,7583346,20462481,40672626,17417975,2006
8168,3132305,43323677,1374845,1521634,9465286,16744732,2006
8169,3132404,1131984348,698445,36527939,468894596,118698431,2006
8170,3132503,101633203,15054652,5972543,3639134,37125696,2006
8171,3132602,39512666,3370054,16421342,10008254,7520794,2006
8172,3132701,93647493,10530943,636074,37526604,33664548,2006
8173,3132800,10347172,1469893,310209,3011004,5030267,2006
8174,3132909,88240505,38008888,4078954,25246704,16552126,2006
8175,3133006,137365855,5163693,44607008,47976819,20591623,2006
8176,3133105,205037924,97470863,19130536,5342286,22012643,2006
8177,3133204,40955485,4142925,214527,1695916,15274321,2006
8178,3133303,108283746,2702237,6518239,5861612,28531069,2006
8179,3133402,138682581,28623847,37519561,38968088,19640077,2006
8180,3133501,12249019,1351096,15546052,54507433,27324918,2006
8181,3133600,76461404,321263,929419,40885524,13465311,2006
8182,3133709,170134472,9377352,82440599,47539138,16376771,2006
8183,3133758,331711935,3277295,155191498,73558544,28857568,2006
8184,3133808,1196492933,12359551,406766752,480292401,124191372,2006
8185,3133907,18299037,2348089,1133346,5155946,8664753,2006
8186,3134004,37919126,3359297,3542101,11013628,18273612,2006
8187,3134103,29157342,9308873,175764,8028139,8352653,2006
8188,3134202,919978439,65193064,160020262,452895926,13583046,2006
8189,3134301,25463114,6753534,1476286,6687153,9304763,2006
8190,3134400,141070531,5412444,1092875108,156483314,69137427,2006
8191,3134509,39164287,7377048,17366669,6221996,6900988,2006
8192,3134608,79310668,12307258,4755303,36550109,20052971,2006
8193,3134707,36289999,699017,1600105,10475794,15747537,2006
8194,3134806,40948057,12188494,2188442,13148375,11013735,2006
8195,3134905,183129866,20150649,25522533,78585643,31062213,2006
8196,3135001,10844681,92015,540103,3113126,5603655,2006
8197,3135050,120547778,27606234,9633204,33874369,40266908,2006
8198,3135076,17944923,4960662,550931,4308224,75282,2006
8199,3135100,340131269,23493225,48169714,151608947,8546467,2006
8200,3135209,231091412,14062902,15587733,103022032,82396206,2006
8201,3135308,28227202,10689292,1661008,801184,6139453,2006
8202,3135357,21085526,1837473,700719,5482707,11993895,2006
8203,3135407,33352023,2256855,704834,7831724,8246861,2006
8204,3135456,15738966,785377,1998599,3598329,8816555,2006
8205,3135506,46601769,11467725,1967729,13280872,17418897,2006
8206,3135605,28661943,5049365,1348769,8198016,11835291,2006
8207,3135704,30300552,10069066,2888442,6819484,8118529,2006
8208,3135803,72903703,10130978,373984,25538175,29890557,2006
8209,3135902,26182286,8529144,111963,7381988,7807103,2006
8210,3136009,45731835,7102252,231516,12912492,21541502,2006
8211,3136108,3747862,1205549,20729381,564917,9142086,2006
8212,3136207,1429797812,325721,673450635,431567058,121230694,2006
8213,3136306,345008693,9575331,317649,131078974,57410966,2006
8214,3136405,16235534,33021,762234,4924334,6464157,2006
8215,3136504,29312941,493837,1236017,7787408,14122423,2006
8216,3136520,11426606,1084716,324362,2687881,6942943,2006
8217,3136553,14361518,3055388,697538,3540866,6435958,2006
8218,3136579,11675692,1070217,43776,2541384,7279646,2006
8219,3136603,26749547,4267763,2244096,9349495,8982845,2006
8220,3136652,468566549,2068351,184739759,112971617,38887766,2006
8221,3136702,6163821097,12207499,1397817876,3063524,785149903,2006
8222,3136801,16493668,4908386,683212,3674864,6525165,2006
8223,3136900,53158489,20520525,3933363,14506494,11582122,2006
8224,3136959,1874123,4053063,67366,394159,9453572,2006
8225,3137007,34434062,4330972,1150536,7554297,20404852,2006
8226,3137106,50069924,11564854,9362334,14717536,10768376,2006
8227,3137205,512706153,30668654,123813732,232795565,64612995,2006
8228,3137304,16888279,3641071,871683,4215396,7426724,2006
8229,3137403,56034653,11935386,4001124,18991977,17550845,2006
8230,3137502,9054031,26526646,3897518,32487116,22282867,2006
8231,3137536,497959,19168192,2728364,1255398,12163285,2006
8232,3137601,501083749,1876053,146592066,206215113,73441797,2006
8233,3137700,99606449,19420882,3292615,40803637,28297659,2006
8234,3137809,141769622,25276656,17020144,60840216,2821709,2006
8235,3137908,11346419,1376183,377666,3322655,5764835,2006
8236,3138005,30454418,6378889,2618378,10271934,9259533,2006
8237,3138104,30045776,9861772,1169244,7727287,8982268,2006
8238,3138203,881563788,40593945,156498304,455828224,12578721,2006
8239,3138302,16860227,4815158,1121204,4580551,5544483,2006
8240,3138351,13884466,986392,411933,4565972,709289,2006
8241,3138401,391092191,22756084,41713771,214576015,70852324,2006
8242,3138500,28221665,5059688,2452925,9999455,8845151,2006
8243,3138609,71248794,6619111,7562238,28495098,22320237,2006
8244,3138625,83717772,29230454,16991512,19947205,11122598,2006
8245,3138658,18706308,133326,691007,5214432,10618517,2006
8246,3138674,38576776,18738764,1497164,7196994,9841102,2006
8247,3138682,17088136,2834367,559806,389549,9018085,2006
8248,3138708,28368226,9375288,1359006,8017648,8108102,2006
8249,3138807,152192654,29330193,15072759,70440822,23891658,2006
8250,3138906,25825587,3783499,1219165,8873241,10714806,2006
8251,3139003,39339663,66429565,83512781,156547517,47744199,2006
8252,3139102,32051543,9589623,1752187,10163302,8697442,2006
8253,3139201,62053355,10260943,2920568,19226554,26613622,2006
8254,3139250,13664753,1838216,416235,2729879,8198034,2006
8255,3139300,77769237,11504445,3825253,25118166,33197298,2006
8256,3139409,755114412,4783293,87974051,423428024,100594514,2006
8257,3139508,135162049,18410728,5208688,69540986,30440916,2006
8258,3139607,171627322,10311695,973995,96300041,38105789,2006
8259,3139706,58423353,6555303,18944395,17633044,9844411,2006
8260,3139805,6001411,2874881,12248335,23477155,15914512,2006
8261,3139904,60542118,6520572,3502401,25779005,20934063,2006
8262,3140001,1108652161,9951668,622363477,314189848,93097291,2006
8263,3140100,15084284,2181853,763731,4206163,7093993,2006
8264,3140159,43100859,3223219,3026712,14850047,19456446,2006
8265,3140209,15609033,2194699,961389,5711352,5726238,2006
